customer_id,Current_Customer_Grade,no_of_transactions,sum_profit,sum_purchase,average_purchase,owns_car,wealth_segment,past_3_years_bike_related_purchases,property_valuation,age,first_name,last_name,address,postcode,state,country
"3390      ",7th grade,5,3953,6156,1231.000000,"No        ",High Net Worth,20,8,51,Fayth,Baudins,10097 Hooker Way,3196,Victoria,Australia
"421       ",7th grade,6,3951,7222,1204.000000,"Yes       ",Mass Customer,26,3,21,Tish,Netti,690 Hanson Center,2330,New South Wales,Australia
"3102      ",7th grade,5,3946,7163,1433.000000,"No        ",Affluent Customer,37,6,30,Paquito,Maitland,9 John Wall Parkway,2323,New South Wales,Australia
"6         ",7th grade,5,3946,5931,1186.000000,"Yes       ",High Net Worth,35,9,54,Curr,Duckhouse,9 Oakridge Court,3216,Victoria,Australia
"892       ",7th grade,10,3943,9620,962.000000,"Yes       ",Mass Customer,22,8,NULL,Conroy,Healy,39 Ronald Regan Alley,3765,Victoria,Australia
"1982      ",7th grade,8,3941,10899,1362.000000,"Yes       ",High Net Worth,80,2,52,Julee,Hallewell,8 Farwell Parkway,2428,New South Wales,Australia
"368       ",7th grade,9,3941,9301,1033.000000,"No        ",High Net Worth,32,6,34,Lacee,Roan,382 Maywood Parkway,4127,Queensland,Australia
"1289      ",7th grade,6,3939,5577,930.000000,"Yes       ",Mass Customer,35,1,47,Shelley,Stroyan,9821 Fair Oaks Trail,4306,Queensland,Australia
"2569      ",7th grade,7,3936,9587,1370.000000,"No        ",Mass Customer,62,10,35,Sig,Sellan,147 Golden Leaf Pass,2061,New South Wales,Australia
"2102      ",7th grade,7,3934,7316,1045.000000,"No        ",Affluent Customer,80,12,44,Carl,Penquet,434 Eggendart Circle,2260,New South Wales,Australia
"2068      ",7th grade,5,3934,5159,1032.000000,"No        ",High Net Worth,23,1,64,Wandie,Nare,575 Katie Terrace,2835,New South Wales,Australia
"1014      ",7th grade,7,3933,6269,896.000000,"Yes       ",Mass Customer,60,8,60,Miller,Faloon,9 Macpherson Avenue,2527,New South Wales,Australia
"369       ",7th grade,8,3932,9537,1192.000000,"Yes       ",Mass Customer,19,10,29,Alic,Trenear,6085 Petterle Circle,3130,Victoria,Australia
"2134      ",7th grade,5,3925,6558,1312.000000,"No        ",Affluent Customer,16,3,20,Crosby,Ruoff,654 Kim Parkway,3175,Victoria,Australia
"3427      ",7th grade,8,3923,12525,1566.000000,"Yes       ",Mass Customer,67,9,39,Mace,Edington,0 Walton Court,2226,New South Wales,Australia
"3208      ",7th grade,7,3923,9143,1306.000000,"No        ",High Net Worth,53,2,53,Jeanne,O'Meara,43 South Pass,3620,Victoria,Australia
"3237      ",7th grade,7,3922,8416,1202.000000,"No        ",Mass Customer,94,8,56,Astrid,Sumnall,225 Dexter Crossing,2527,New South Wales,Australia
"532       ",7th grade,6,3922,7504,1251.000000,"No        ",Affluent Customer,25,5,59,Row,Mawditt,39632 Michigan Park,4165,Queensland,Australia
"1994      ",7th grade,6,3922,7273,1212.000000,"No        ",High Net Worth,71,6,34,Gray,McLorinan,35 Debra Way,3201,Victoria,Australia
"2425      ",7th grade,9,3921,8310,923.000000,"Yes       ",Mass Customer,32,10,44,Barn,Sainsberry,16 Dwight Court,2154,New South Wales,Australia
"1875      ",7th grade,6,3920,6548,1091.000000,"Yes       ",High Net Worth,4,8,61,Amory,Bohler,85549 Sheridan Parkway,4170,Queensland,Australia
"3100      ",7th grade,4,3920,5580,1395.000000,"No        ",Mass Customer,19,11,66,Peggy,Wrankling,07 Loeprich Junction,2101,New South Wales,Australia
"1809      ",7th grade,6,3919,10151,1692.000000,"Yes       ",Mass Customer,67,7,59,Reba,Southon,7 Erie Court,2263,New South Wales,Australia
"3122      ",7th grade,5,3919,5884,1177.000000,"Yes       ",High Net Worth,17,9,40,Cthrine,Orans,96073 Erie Place,2763,New South Wales,Australia
"142       ",7th grade,11,3918,12475,1134.000000,"No        ",Affluent Customer,57,9,53,Bentley,Fortesquieu,68063 Blue Bill Park Center,3058,Victoria,Australia
"2136      ",7th grade,4,3918,6270,1568.000000,"Yes       ",High Net Worth,21,9,55,Heather,Golsworthy,99000 Petterle Drive,2062,New South Wales,Australia
"443       ",7th grade,7,3917,7527,1075.000000,"Yes       ",High Net Worth,21,7,48,Lauree,Leason,25522 Mosinee Point,4215,Queensland,Australia
"471       ",7th grade,6,3917,6243,1041.000000,"No        ",Affluent Customer,82,8,64,Libby,Wardesworth,663 Bellgrove Parkway,3812,Victoria,Australia
"1867      ",7th grade,8,3915,11056,1382.000000,"No        ",Affluent Customer,96,6,34,Tonya,Ritmeier,1 Saint Paul Terrace,2161,New South Wales,Australia
"343       ",7th grade,8,3914,9085,1136.000000,"No        ",Affluent Customer,76,11,63,Nicole,Johananoff,6860 Green Ridge Avenue,2126,New South Wales,Australia
"2884      ",7th grade,7,3914,6722,960.000000,"No        ",Mass Customer,99,9,58,Karola,Conneely,8369 Golf Court,2777,New South Wales,Australia
"2248      ",7th grade,8,3913,8368,1046.000000,"No        ",Mass Customer,33,12,24,Helsa,Grandisson,047 Northfield Trail,3127,Victoria,Australia
"3047      ",7th grade,5,3910,6713,1343.000000,"Yes       ",Mass Customer,20,10,58,Eddy,Cossans,85 Northland Circle,2077,New South Wales,Australia
"227       ",7th grade,5,3906,5589,1118.000000,"No        ",Mass Customer,99,9,47,Wendall,McKeand,2 Scott Circle,2506,New South Wales,Australia
"2412      ",7th grade,6,3904,7098,1183.000000,"No        ",Affluent Customer,77,8,39,Tiffi,Havercroft,881 Debs Center,4051,Queensland,Australia
"3006      ",7th grade,4,3902,5912,1478.000000,"Yes       ",Mass Customer,72,7,32,Ariel,Dillingston,921 Reinke Road,2529,New South Wales,Australia
"2124      ",7th grade,6,3901,7619,1270.000000,"No        ",High Net Worth,17,8,42,Damien,Bartczak,34 Vidon Way,3037,Victoria,Australia
"1953      ",7th grade,7,3900,6387,912.000000,"No        ",High Net Worth,23,12,42,Luisa,McGlue,299 Pine View Parkway,3121,Victoria,Australia
"3127      ",7th grade,4,3898,5836,1459.000000,"No        ",Mass Customer,39,6,49,Tucker,Lewsley,4753 Sheridan Center,3048,Victoria,Australia
"763       ",7th grade,6,3895,6990,1165.000000,"No        ",Affluent Customer,95,5,33,Benita,Cuffley,08 Vidon Center,2143,New South Wales,Australia
"3230      ",7th grade,5,3891,5699,1140.000000,"No        ",Mass Customer,31,5,50,Calida,Clardge,864 Scoville Plaza,3029,Victoria,Australia
"215       ",7th grade,8,3889,8485,1061.000000,"Yes       ",High Net Worth,37,3,46,Debera,Foxworthy,0 Northport Court,4012,Queensland,Australia
"1713      ",7th grade,7,3888,9031,1290.000000,"Yes       ",High Net Worth,89,9,32,Jennica,Jeeks,9 Onsgard Court,3170,Victoria,Australia
"2307      ",7th grade,11,3886,10123,920.000000,"Yes       ",High Net Worth,57,8,42,Corina,Shadwick,015 Fulton Pass,4568,Queensland,Australia
"1295      ",7th grade,7,3884,7148,1021.000000,"Yes       ",Mass Customer,66,7,23,Irving,Murton,07780 Autumn Leaf Drive,4209,Queensland,Australia
"1729      ",7th grade,7,3882,5274,753.000000,"No        ",High Net Worth,37,10,33,Alla,Kyles,25253 Straubel Trail,2153,New South Wales,Australia
"1171      ",7th grade,9,3880,9812,1090.000000,"Yes       ",Affluent Customer,32,8,49,Ilise,Solloway,95 Forest Run Drive,4152,Queensland,Australia
"1098      ",7th grade,8,3880,7595,949.000000,"Yes       ",Mass Customer,99,9,31,Maure,Crow,9419 Homewood Way,2160,New South Wales,Australia
"1417      ",7th grade,7,3875,9189,1313.000000,"Yes       ",High Net Worth,12,7,61,Micki,Russel,83758 Kings Hill,2770,New South Wales,Australia
"662       ",7th grade,7,3873,6636,948.000000,"Yes       ",Mass Customer,41,9,53,Bonnibelle,Imos,74013 Mesta Terrace,3084,Victoria,Australia
"2649      ",7th grade,4,3871,6633,1658.000000,"Yes       ",Affluent Customer,7,10,34,Merwyn,MacPhail,9521 Old Shore Trail,2769,New South Wales,Australia
"1426      ",7th grade,7,3868,5956,851.000000,"No        ",Mass Customer,72,8,64,Allyn,Carswell,4817 Fulton Junction,2761,New South Wales,Australia
"2061      ",7th grade,6,3867,8403,1401.000000,"No        ",High Net Worth,71,4,37,Loralyn,NULL,623 Melody Avenue,4500,Queensland,Australia
"965       ",7th grade,4,3867,5232,1308.000000,"Yes       ",High Net Worth,86,1,23,Meggie,Whitchurch,5 Hintze Hill,2641,New South Wales,Australia
"221       ",7th grade,6,3866,6730,1122.000000,"No        ",Mass Customer,14,8,40,Mara,Bloore,51 Crescent Oaks Parkway,2761,New South Wales,Australia
"2984      ",7th grade,5,3866,6200,1240.000000,"Yes       ",Mass Customer,48,11,61,Frances,Mishaw,0 Hayes Hill,2106,New South Wales,Australia
"3445      ",7th grade,6,3863,7991,1332.000000,"Yes       ",Affluent Customer,62,4,54,Craggy,NULL,59531 Barnett Pass,3352,Victoria,Australia
"1707      ",7th grade,9,3860,6985,776.000000,"No        ",High Net Worth,18,8,26,Alfonso,Readett,78 Colorado Park,4105,Queensland,Australia
"1527      ",7th grade,8,3857,8697,1087.000000,"No        ",Mass Customer,23,1,23,Gerek,Chape,83 Luster Drive,2848,New South Wales,Australia
"2596      ",7th grade,5,3854,7674,1535.000000,"Yes       ",Affluent Customer,51,7,44,Lexis,Deason,33782 Doe Crossing Terrace,2280,New South Wales,Australia
"2289      ",7th grade,5,3854,6450,1290.000000,"Yes       ",Affluent Customer,97,1,40,Kissie,Steanson,09356 Badeau Drive,3630,Victoria,Australia
"1356      ",7th grade,6,3853,6474,1079.000000,"No        ",High Net Worth,12,8,39,Ofella,Walbrook,1 Bayside Pass,3076,Victoria,Australia
"2562      ",7th grade,7,3849,8221,1174.000000,"No        ",Mass Customer,98,5,40,Boonie,Withams,0 Truax Trail,3677,Victoria,Australia
"3495      ",7th grade,7,3848,8627,1232.000000,"No        ",High Net Worth,57,9,33,Constantine,Frissell,1 Dayton Park,2767,New South Wales,Australia
"3013      ",7th grade,9,3848,8160,907.000000,"No        ",High Net Worth,94,7,52,Lorain,Eddisforth,399 Butterfield Crossing,4115,Queensland,Australia
"3401      ",7th grade,6,3848,6769,1128.000000,"Yes       ",Mass Customer,92,10,27,Cristie,NULL,6851 Orin Parkway,2142,New South Wales,Australia
"68        ",7th grade,3,3842,5127,1709.000000,"No        ",Affluent Customer,37,7,46,Dahlia,Eddoes,486 Mariners Cove Plaza,3046,Victoria,Australia
"272       ",7th grade,7,3841,7344,1049.000000,"Yes       ",Mass Customer,22,12,33,Arlie,Crean,5668 Corscot Circle,2065,New South Wales,Australia
"1531      ",7th grade,7,3840,7668,1095.000000,"Yes       ",Mass Customer,20,9,54,Evaleen,Pusey,486 Clyde Gallagher Road,2170,New South Wales,Australia
"660       ",7th grade,4,3839,5360,1340.000000,"No        ",High Net Worth,82,10,25,Stormi,NULL,14 Autumn Leaf Avenue,2570,New South Wales,Australia
"596       ",7th grade,3,3837,4865,1622.000000,"No        ",Affluent Customer,9,2,52,Sue,Chapelhow,067 Cottonwood Park,4340,Queensland,Australia
"2481      ",7th grade,7,3836,5825,832.000000,"Yes       ",Mass Customer,71,7,41,Amber,Ruslin,51800 Meadow Vale Point,3023,Victoria,Australia
"2513      ",7th grade,7,3832,8204,1172.000000,"No        ",Mass Customer,55,12,42,Rustie,Ligoe,6534 New Castle Plaza,2033,New South Wales,Australia
"1691      ",7th grade,8,3832,7629,954.000000,"Yes       ",High Net Worth,50,12,41,Tomlin,NULL,091 Hoard Street,2229,New South Wales,Australia
"976       ",7th grade,6,3831,6711,1119.000000,"No        ",Affluent Customer,10,8,49,Andonis,Slimmon,55 Fairfield Court,3175,Victoria,Australia
"786       ",7th grade,7,3827,7113,1016.000000,"No        ",Affluent Customer,34,10,35,Francklin,Ubanks,3 Crest Line Plaza,2223,New South Wales,Australia
"2946      ",7th grade,10,3824,9723,972.000000,"Yes       ",Mass Customer,14,10,30,Paige,Bax,4 Glendale Crossing,3148,Victoria,Australia
"413       ",7th grade,5,3823,5307,1061.000000,"Yes       ",High Net Worth,79,9,63,Simone,Denys,17 Sunfield Road,2211,New South Wales,Australia
"2222      ",7th grade,6,3822,7052,1175.000000,"No        ",Mass Customer,20,6,46,Caroline,Grabban,9115 Mockingbird Crossing,2145,New South Wales,Australia
"1342      ",7th grade,5,3822,5550,1110.000000,"Yes       ",Affluent Customer,14,8,58,Barnett,Morville,5063 Shopko Pass,2582,New South Wales,Australia
"2751      ",7th grade,8,3819,9856,1232.000000,"Yes       ",High Net Worth,94,7,41,Cordell,Coxhell,25 Ronald Regan Point,4035,Queensland,Australia
"1593      ",7th grade,6,3819,7570,1262.000000,"No        ",Mass Customer,69,12,41,Tommy,Kupisz,2272 Buena Vista Center,2065,New South Wales,Australia
"791       ",7th grade,6,3819,6605,1101.000000,"Yes       ",Mass Customer,3,10,52,Tootsie,Hurt,79 Arkansas Drive,3008,Victoria,Australia
"1950      ",7th grade,9,3818,12109,1345.000000,"Yes       ",Affluent Customer,27,6,57,Berne,Fulkes,227 Havey Trail,2795,New South Wales,Australia
"1519      ",7th grade,11,3818,9089,826.000000,"Yes       ",High Net Worth,35,8,19,Marwin,Jeyness,7 Bartillon Circle,2260,New South Wales,Australia
"2796      ",7th grade,7,3816,8157,1165.000000,"No        ",Mass Customer,52,2,43,Margette,Vidyapin,149 Browning Terrace,2343,New South Wales,Australia
"206       ",7th grade,4,3816,5633,1408.000000,"Yes       ",Mass Customer,98,9,66,Mari,Chevolleau,183 Ronald Regan Street,2066,New South Wales,Australia
"796       ",7th grade,7,3815,6096,871.000000,"No        ",Mass Customer,8,8,23,Ira,Lamlin,414 Kensington Lane,3076,Victoria,Australia
"901       ",7th grade,4,3813,6948,1737.000000,"Yes       ",Mass Customer,13,5,45,Letta,McCarter,88022 South Road,4511,Queensland,Australia
"945       ",7th grade,7,3812,9247,1321.000000,"Yes       ",High Net Worth,59,6,22,Hebert,Bernocchi,627 Ronald Regan Alley,4505,Queensland,Australia
"2509      ",7th grade,8,3812,8313,1039.000000,"No        ",Mass Customer,99,2,49,Danya,Beadles,53 Anthes Point,4341,Queensland,Australia
"444       ",7th grade,7,3808,7148,1021.000000,"Yes       ",Mass Customer,32,6,53,Britteny,Falconer-Taylor,421 Bobwhite Road,2160,New South Wales,Australia
"3247      ",7th grade,8,3803,7109,889.000000,"Yes       ",Mass Customer,0,5,35,Bellanca,Raymond,3897 Oxford Pass,3350,Victoria,Australia
"667       ",7th grade,5,3802,5826,1165.000000,"Yes       ",High Net Worth,62,12,26,Nicoline,Samwayes,1349 Namekagon Crossing,2134,New South Wales,Australia
"2622      ",7th grade,7,3801,6596,942.000000,"No        ",Mass Customer,13,1,41,Natty,Sisneros,0 Erie Lane,4405,Queensland,Australia
"2041      ",7th grade,6,3800,7730,1288.000000,"No        ",Mass Customer,52,9,63,Mort,Heath,51739 Sundown Hill,2009,New South Wales,Australia
"967       ",7th grade,4,3799,5975,1494.000000,"Yes       ",Affluent Customer,44,5,21,April,Causon,1 Ridgeway Court,3241,Victoria,Australia
"2384      ",7th grade,6,3798,5846,974.000000,"Yes       ",High Net Worth,96,9,59,Garey,Letrange,080 Pond Alley,2065,New South Wales,Australia
"1407      ",7th grade,9,3797,9200,1022.000000,"Yes       ",Mass Customer,43,10,40,Tamarah,Sobtka,931 Rigney Terrace,3015,Victoria,Australia
"3130      ",7th grade,5,3792,6539,1308.000000,"No        ",Mass Customer,53,4,49,Krissy,Robard,3126 Bayside Hill,4503,Queensland,Australia
"1388      ",7th grade,6,3792,6238,1040.000000,"No        ",Mass Customer,86,8,48,Carny,Shilstone,70676 Eggendart Trail,3028,Victoria,Australia
"2647      ",7th grade,7,3791,6761,966.000000,"No        ",High Net Worth,1,7,NULL,Marcelia,Blannin,10 Kedzie Pass,2770,New South Wales,Australia
"1036      ",7th grade,5,3788,7126,1425.000000,"Yes       ",Mass Customer,6,12,51,Randene,Ingle,60601 Hoffman Court,2041,New South Wales,Australia
"1130      ",7th grade,5,3785,6301,1260.000000,"No        ",Mass Customer,90,12,56,Juli,Prine,6 Buell Point,2062,New South Wales,Australia
"3327      ",7th grade,8,3783,6320,790.000000,"No        ",Mass Customer,84,4,47,Roma,Le Gallo,973 Menomonie Hill,3337,Victoria,Australia
"716       ",7th grade,6,3777,6680,1113.000000,"No        ",Mass Customer,31,7,41,Trescha,Preshous,4033 Hermina Road,2304,New South Wales,Australia
"2934      ",7th grade,6,3776,7093,1182.000000,"Yes       ",Mass Customer,26,2,34,Candida,Hickenbottom,13282 Pond Circle,2471,New South Wales,Australia
"2759      ",7th grade,5,3776,5620,1124.000000,"Yes       ",Affluent Customer,16,3,19,Melodee,Hendrik,68111 Bartillon Court,3995,Victoria,Australia
"3241      ",7th grade,7,3771,9519,1360.000000,"Yes       ",Mass Customer,34,7,41,Milt,Erett,7574 Onsgard Drive,4011,Queensland,Australia
"1740      ",7th grade,8,3771,9328,1166.000000,"Yes       ",Mass Customer,83,8,NULL,Faythe,Janaszewski,7 Ohio Court,3796,Victoria,Australia
"1721      ",7th grade,7,3768,8197,1171.000000,"No        ",High Net Worth,82,4,40,Delcine,Hansod,0 Graedel Drive,4817,Queensland,Australia
"1860      ",7th grade,5,3766,5869,1174.000000,"Yes       ",Mass Customer,4,6,44,Holly-anne,Hamman,52425 Prairie Rose Road,4500,Queensland,Australia
"181       ",7th grade,6,3766,5663,944.000000,"No        ",Mass Customer,49,1,38,Pavla,Braunle,8256 Annamark Court,3638,Victoria,Australia
"693       ",7th grade,5,3764,6668,1334.000000,"Yes       ",Affluent Customer,46,4,50,Bambi,Hebblethwaite,0 Carey Drive,4110,Queensland,Australia
"1736      ",7th grade,6,3760,8727,1455.000000,"No        ",Affluent Customer,83,4,22,Garrek,Rowbotham,2538 Gateway Pass,4152,Queensland,Australia
"2917      ",7th grade,5,3760,6404,1281.000000,"No        ",Affluent Customer,21,6,44,Siegfried,Hulmes,937 Sloan Center,4118,Queensland,Australia
"979       ",7th grade,5,3757,7487,1497.000000,"No        ",High Net Worth,42,9,61,Kayla,Falkingham,938 Monica Park,3173,Victoria,Australia
"549       ",7th grade,8,3752,7972,997.000000,"Yes       ",Mass Customer,84,1,35,Abrahan,Luckman,2 East Circle,2716,New South Wales,Australia
"3036      ",7th grade,5,3751,8621,1724.000000,"Yes       ",Affluent Customer,24,8,43,Windy,Orehead,2 Grim Court,2168,New South Wales,Australia
"656       ",7th grade,8,3750,8439,1055.000000,"Yes       ",High Net Worth,80,5,42,Marty,Lebreton,60 Meadow Vale Hill,3032,Victoria,Australia
"3384      ",7th grade,6,3747,7403,1234.000000,"No        ",Mass Customer,11,8,24,Wesley,Nichols,59504 Drewry Park,4061,Queensland,Australia
"1347      ",7th grade,6,3745,6106,1018.000000,"Yes       ",Mass Customer,14,2,43,Leisha,Signoret,9 Logan Drive,3620,Victoria,Australia
"2067      ",7th grade,8,3744,9622,1203.000000,"No        ",Mass Customer,81,10,41,Slade,Mulvin,8 Superior Hill,2153,New South Wales,Australia
"87        ",7th grade,9,3742,7996,888.000000,"No        ",Mass Customer,78,12,46,Fields,Langdon,4423 Bartelt Parkway,2038,New South Wales,Australia
"2928      ",7th grade,5,3741,6093,1219.000000,"No        ",Mass Customer,92,10,28,Cedric,Layzell,423 Golf Point,2044,New South Wales,Australia
"3106      ",7th grade,5,3739,5176,1035.000000,"Yes       ",Mass Customer,13,6,31,Yetty,Conneely,11171 Rigney Court,2770,New South Wales,Australia
"196       ",7th grade,8,3737,6346,793.000000,"No        ",High Net Worth,90,8,54,Swen,Odhams,0 Superior Drive,2747,New South Wales,Australia
"2015      ",7th grade,7,3730,8013,1145.000000,"No        ",Affluent Customer,6,9,46,Charyl,Sibson,1 Bobwhite Circle,2230,New South Wales,Australia
"3493      ",7th grade,6,3729,10054,1676.000000,"No        ",High Net Worth,30,10,56,Jeffie,Eakly,3 Monument Crossing,2090,New South Wales,Australia
"1432      ",7th grade,6,3728,5331,889.000000,"Yes       ",High Net Worth,70,8,22,Hiram,Kittiman,1617 Beilfuss Street,2759,New South Wales,Australia
"1908      ",7th grade,6,3727,7580,1263.000000,"Yes       ",High Net Worth,2,8,57,Jaquelyn,Workman,5766 Pearson Court,2227,New South Wales,Australia
"2426      ",7th grade,5,3722,8400,1680.000000,"Yes       ",Affluent Customer,64,10,NULL,Yancy,Ovett,4 Becker Center,2145,New South Wales,Australia
"857       ",7th grade,5,3722,6693,1339.000000,"No        ",High Net Worth,15,4,56,Theo,NULL,18 Parkside Plaza,4122,Queensland,Australia
"228       ",7th grade,5,3720,5178,1036.000000,"No        ",High Net Worth,59,7,34,Lucia,Pickervance,92253 Kensington Drive,2209,New South Wales,Australia
"630       ",7th grade,7,3717,9406,1344.000000,"Yes       ",Affluent Customer,90,10,34,D'arcy,Rowden,87 Linden Park,2153,New South Wales,Australia
"3426      ",7th grade,6,3712,8404,1401.000000,"No        ",Mass Customer,40,8,61,Ron,Dilon,3047 Spenser Pass,2750,New South Wales,Australia
"1889      ",7th grade,5,3710,6210,1242.000000,"No        ",Affluent Customer,98,7,47,Dare,NULL,16984 Pankratz Park,2324,New South Wales,Australia
"3432      ",7th grade,8,3708,9202,1150.000000,"Yes       ",Mass Customer,99,7,32,Max,Cloney,31 International Pass,4173,Queensland,Australia
"3087      ",7th grade,6,3708,6583,1097.000000,"No        ",Mass Customer,64,8,34,Gerry,Scatcher,233 Toban Alley,2567,New South Wales,Australia
"2331      ",7th grade,7,3707,5341,763.000000,"Yes       ",Mass Customer,48,8,57,Marybelle,Antal,94 Twin Pines Trail,2567,New South Wales,Australia
"35        ",7th grade,4,3707,4183,1046.000000,"Yes       ",High Net Worth,40,6,57,Margaretha,Strettle,34 Russell Plaza,4127,Queensland,Australia
"1746      ",7th grade,6,3706,8448,1408.000000,"No        ",High Net Worth,58,4,58,Kev,NULL,6 Forest Dale Parkway,4017,Queensland,Australia
"1596      ",7th grade,5,3706,5698,1140.000000,"Yes       ",High Net Worth,2,12,51,Vinnie,Sails,5447 Weeping Birch Place,2086,New South Wales,Australia
"2818      ",7th grade,4,3700,5234,1309.000000,"No        ",Affluent Customer,82,4,64,Frazier,Streak,01 Vernon Court,4500,Queensland,Australia
"2112      ",7th grade,4,3697,5959,1490.000000,"Yes       ",Mass Customer,64,8,27,Aubrie,Glaum,624 Atwood Circle,2164,New South Wales,Australia
"2633      ",7th grade,9,3696,10392,1155.000000,"Yes       ",Mass Customer,47,1,51,Shayla,Colnett,1945 Loomis Alley,2871,New South Wales,Australia
"3160      ",7th grade,5,3691,6779,1356.000000,"No        ",Mass Customer,87,10,42,Eadmund,Braycotton,9890 Macpherson Drive,2224,New South Wales,Australia
"2295      ",7th grade,4,3690,5830,1458.000000,"Yes       ",Mass Customer,35,12,NULL,Farris,Hazelby,33 Novick Parkway,2156,New South Wales,Australia
"3128      ",7th grade,5,3688,5754,1151.000000,"Yes       ",High Net Worth,96,1,55,Betteanne,Alldread,6958 Knutson Pass,3620,Victoria,Australia
"1427      ",7th grade,6,3685,6355,1059.000000,"No        ",High Net Worth,14,9,27,Jodie,Juett,22 Transport Alley,2761,New South Wales,Australia
"2358      ",7th grade,11,3682,8523,775.000000,"Yes       ",High Net Worth,26,2,61,Ave,Peatt,6 Graceland Court,4301,Queensland,Australia
"1486      ",7th grade,5,3682,4896,979.000000,"No        ",Mass Customer,14,4,42,Dag,Landell,12 Redwing Street,2325,New South Wales,Australia
"457       ",7th grade,5,3680,6553,1311.000000,"Yes       ",High Net Worth,70,9,40,Querida,Danilchev,7 Farmco Trail,2759,New South Wales,Australia
"2703      ",7th grade,7,3679,7329,1047.000000,"Yes       ",Affluent Customer,37,7,40,Peria,Amis,4826 Crowley Park,2779,New South Wales,Australia
"1577      ",7th grade,7,3677,7981,1140.000000,"No        ",High Net Worth,87,11,44,Diannne,Teager,6 Hallows Pass,2118,New South Wales,Australia
"2639      ",7th grade,5,3676,7256,1451.000000,"Yes       ",Mass Customer,70,6,34,Mufi,O'Kielt,9 Huxley Hill,4503,Queensland,Australia
"3077      ",7th grade,7,3674,8454,1208.000000,"No        ",Affluent Customer,19,10,20,Emelen,Gillopp,25578 Mayfield Drive,2099,New South Wales,Australia
"3407      ",7th grade,8,3671,8399,1050.000000,"Yes       ",High Net Worth,53,10,59,Marven,Ditts,02181 Starling Trail,3015,Victoria,Australia
"1478      ",7th grade,8,3669,7493,937.000000,"No        ",High Net Worth,40,2,28,Fulton,Blayney,12 Express Pass,2340,New South Wales,Australia
"2093      ",7th grade,6,3662,7656,1276.000000,"No        ",High Net Worth,94,4,21,Salem,Doiley,9953 Kim Lane,2330,New South Wales,Australia
"536       ",7th grade,4,3662,4913,1228.000000,"No        ",Affluent Customer,64,7,61,Jannelle,Leist,64700 2nd Alley,2145,New South Wales,Australia
"1970      ",7th grade,8,3661,8591,1074.000000,"No        ",Mass Customer,51,10,38,Carl,Eyre,5 Onsgard Plaza,3134,Victoria,Australia
"1927      ",7th grade,5,3659,6440,1288.000000,"Yes       ",Affluent Customer,11,10,45,Masha,Bibbie,26876 Lyons Court,3166,Victoria,Australia
"1029      ",7th grade,6,3659,6222,1037.000000,"No        ",Mass Customer,71,6,23,Forbes,Londors,1 Mcbride Center,2484,New South Wales,Australia
"3276      ",7th grade,5,3656,6420,1284.000000,"No        ",High Net Worth,10,2,41,Goddart,Pavelin,5 Coolidge Avenue,4750,Queensland,Australia
"420       ",7th grade,10,3654,11082,1108.000000,"No        ",High Net Worth,93,7,62,Clem,Leek,3 Oriole Place,3183,Victoria,Australia
"1699      ",7th grade,8,3654,8293,1037.000000,"Yes       ",Mass Customer,33,10,62,Poul,Dumphy,3205 Service Park,2158,New South Wales,Australia
"403       ",7th grade,6,3654,6123,1021.000000,"Yes       ",Mass Customer,40,3,45,Easter,Laffoley-Lane,32571 Dixon Center,3337,Victoria,Australia
"197       ",7th grade,9,3652,8456,940.000000,"No        ",High Net Worth,32,12,43,Avis,NULL,8890 Golden Leaf Street,2063,New South Wales,Australia
"2235      ",7th grade,6,3651,7835,1306.000000,"No        ",Affluent Customer,75,5,41,Maxine,Cauldwell,0 Mifflin Alley,4818,Queensland,Australia
"2092      ",7th grade,5,3651,6764,1353.000000,"No        ",High Net Worth,14,7,43,Stavros,Hazelby,949 Marquette Avenue,3028,Victoria,Australia
"690       ",7th grade,6,3651,6517,1086.000000,"Yes       ",Affluent Customer,95,7,33,Lindsey,NULL,64080 Susan Park,4207,Queensland,Australia
"1214      ",7th grade,4,3651,4251,1063.000000,"No        ",High Net Worth,0,11,31,Martino,Shalcros,275 Lindbergh Parkway,2086,New South Wales,Australia
"257       ",7th grade,5,3650,7616,1523.000000,"Yes       ",Affluent Customer,70,5,54,Marissa,NULL,879 Coolidge Point,2324,New South Wales,Australia
"3293      ",7th grade,5,3650,4717,943.000000,"No        ",High Net Worth,98,11,34,Peg,Woodstock,5847 Bunting Alley,2130,New South Wales,Australia
"2028      ",7th grade,7,3648,7274,1039.000000,"Yes       ",Affluent Customer,25,8,44,Cathy,Parmley,2228 Steensland Terrace,2148,New South Wales,Australia
"1695      ",7th grade,5,3646,7504,1501.000000,"Yes       ",High Net Worth,11,8,29,Blanch,Leyshon,1908 Brickson Park Trail,2112,New South Wales,Australia
"2881      ",7th grade,6,3645,6505,1084.000000,"Yes       ",Affluent Customer,71,11,58,Ezra,Steffan,8750 Corben Trail,2089,New South Wales,Australia
"949       ",7th grade,6,3644,6945,1158.000000,"Yes       ",Mass Customer,18,9,45,Jarid,Grebner,221 Coolidge Parkway,2010,New South Wales,Australia
"1540      ",7th grade,6,3643,7967,1328.000000,"Yes       ",Mass Customer,53,11,58,Ilene,Agett,8 Monument Junction,2154,New South Wales,Australia
